Date,Open,High,Low,Close,Change (Pips),Change (%)
Jul 03 2017 05:00,0.87817,0.87839,0.87779,0.87784,-3.3,-0.04%
Jul 03 2017 04:00,0.87726,0.87837,0.87725,0.87814,8.8,0.10%
Jul 03 2017 03:00,0.87777,0.87783,0.87715,0.8773,-4.7,-0.05%
Jul 03 2017 02:00,0.87782,0.87803,0.87751,0.87776,-0.6,-0.01%
Jul 03 2017 01:00,0.87775,0.87804,0.87746,0.87782,0.7,0.01%
Jul 03 2017 00:00,0.87763,0.87789,0.87728,0.87771,0.8,0.01%
Jul 02 2017 23:00,0.87757,0.87791,0.87743,0.87766,0.9,0.01%
Jul 02 2017 22:00,0.87726,0.87755,0.877,0.87754,2.8,0.03%
Jul 02 2017 21:00,0.87776,0.8778,0.87685,0.87727,-4.9,-0.06%
Jun 30 2017 20:00,0.87685,0.87703,0.87642,0.8765,-3.5,-0.04%
Jun 30 2017 19:00,0.87743,0.87743,0.87647,0.87683,-6,-0.07%
Jun 30 2017 18:00,0.87783,0.87785,0.87703,0.87747,-3.6,-0.04%
Jun 30 2017 17:00,0.87737,0.87819,0.87732,0.87785,4.8,0.05%
Jun 30 2017 16:00,0.87818,0.87855,0.87702,0.87737,-8.1,-0.09%
Jun 30 2017 15:00,0.878,0.87884,0.87782,0.87821,2.1,0.02%
Jun 30 2017 14:00,0.88006,0.88142,0.87785,0.87799,-20.7,-0.24%
Jun 30 2017 13:00,0.87992,0.88075,0.87944,0.88002,1,0.01%
Jun 30 2017 12:00,0.87867,0.88029,0.87858,0.87996,12.9,0.15%
Jun 30 2017 11:00,0.87868,0.87988,0.87858,0.87868,0,0.00%
Jun 30 2017 10:00,0.8782,0.87982,0.87794,0.87868,4.8,0.05%
Jun 30 2017 09:00,0.87798,0.87854,0.87727,0.87818,2,0.02%
Jun 30 2017 08:00,0.87709,0.8782,0.87663,0.87799,9,0.10%
Jun 30 2017 07:00,0.8783,0.87864,0.87639,0.87711,-11.9,-0.14%
Jun 30 2017 06:00,0.87857,0.87915,0.878,0.87836,-2.1,-0.02%
Jun 30 2017 05:00,0.87837,0.87911,0.8783,0.87858,2.1,0.02%
Jun 30 2017 04:00,0.87874,0.87893,0.87829,0.87832,-4.2,-0.05%
Jun 30 2017 03:00,0.87839,0.87901,0.87837,0.87873,3.4,0.04%
Jun 30 2017 02:00,0.87858,0.87873,0.87815,0.87844,-1.4,-0.02%
Jun 30 2017 01:00,0.8779,0.87862,0.87779,0.87846,5.6,0.06%
Jun 30 2017 00:00,0.87933,0.87948,0.87759,0.87792,-14.1,-0.16%
Jun 29 2017 23:00,0.87953,0.87953,0.87924,0.87936,-1.7,-0.02%
Jun 29 2017 22:00,0.87969,0.87978,0.87932,0.8795,-1.9,-0.02%
Jun 29 2017 21:00,0.87938,0.8799,0.879,0.87968,3,0.03%
Jun 29 2017 20:00,0.88006,0.88008,0.87925,0.87961,-4.5,-0.05%
Jun 29 2017 19:00,0.87994,0.88037,0.87984,0.88007,1.3,0.01%
Jun 29 2017 18:00,0.8798,0.88017,0.87927,0.87999,1.9,0.02%
Jun 29 2017 17:00,0.87992,0.88018,0.87881,0.87976,-1.6,-0.02%
Jun 29 2017 16:00,0.87964,0.88005,0.8794,0.87997,3.3,0.04%
Jun 29 2017 15:00,0.87914,0.8804,0.87893,0.87962,4.8,0.05%
Jun 29 2017 14:00,0.87814,0.87967,0.87809,0.87917,10.3,0.12%
Jun 29 2017 13:00,0.87911,0.87944,0.87795,0.87809,-10.2,-0.12%
Jun 29 2017 12:00,0.87932,0.88028,0.8785,0.87916,-1.6,-0.02%
Jun 29 2017 11:00,0.87972,0.87981,0.87843,0.87931,-4.1,-0.05%
Jun 29 2017 10:00,0.88004,0.88087,0.87932,0.87967,-3.7,-0.04%
Jun 29 2017 09:00,0.88052,0.88066,0.878,0.88005,-4.7,-0.05%
Jun 29 2017 08:00,0.8805,0.88086,0.87965,0.88054,0.4,0.00%
Jun 29 2017 07:00,0.87966,0.88076,0.87935,0.8805,8.4,0.10%
Jun 29 2017 06:00,0.8801,0.88062,0.87912,0.8796,-5,-0.06%
Jun 29 2017 05:00,0.88009,0.88012,0.87962,0.8801,0.1,0.00%
Jun 29 2017 04:00,0.88022,0.88055,0.87967,0.88012,-1,-0.01%
Jun 29 2017 03:00,0.88003,0.88077,0.8798,0.88018,1.5,0.02%
Jun 29 2017 02:00,0.87991,0.88053,0.87958,0.88006,1.5,0.02%
Jun 29 2017 01:00,0.87966,0.88019,0.87932,0.8799,2.4,0.03%
Jun 29 2017 00:00,0.87927,0.87986,0.87922,0.87964,3.7,0.04%
Jun 28 2017 23:00,0.8796,0.87964,0.87913,0.87925,-3.5,-0.04%
Jun 28 2017 22:00,0.87985,0.88012,0.87942,0.87965,-2,-0.02%
Jun 28 2017 21:00,0.88009,0.88041,0.87982,0.87984,-2.5,-0.03%
Jun 28 2017 20:00,0.88017,0.88024,0.87987,0.88007,-1,-0.01%
Jun 28 2017 19:00,0.87978,0.88051,0.87972,0.88016,3.8,0.04%
Jun 28 2017 18:00,0.88029,0.88049,0.8795,0.87972,-5.7,-0.06%
Jun 28 2017 17:00,0.87985,0.88084,0.87978,0.8803,4.5,0.05%
Jun 28 2017 16:00,0.87853,0.87991,0.87843,0.87987,13.4,0.15%
Jun 28 2017 15:00,0.87803,0.8792,0.87764,0.87853,5,0.06%
Jun 28 2017 14:00,0.87867,0.87928,0.87714,0.87803,-6.4,-0.07%
Jun 28 2017 13:00,0.88309,0.88358,0.87717,0.87867,-44.2,-0.50%
Jun 28 2017 12:00,0.88652,0.88661,0.87993,0.8831,-34.2,-0.39%
Jun 28 2017 11:00,0.88567,0.88719,0.88535,0.88647,8,0.09%
Jun 28 2017 10:00,0.8864,0.88696,0.88551,0.88569,-7.1,-0.08%
Jun 28 2017 09:00,0.88555,0.88644,0.88518,0.88642,8.7,0.10%
Jun 28 2017 08:00,0.8874,0.88796,0.88533,0.88551,-18.9,-0.21%
Jun 28 2017 07:00,0.88693,0.88785,0.88643,0.88745,5.2,0.06%
Jun 28 2017 06:00,0.88711,0.88797,0.88635,0.8869,-2.1,-0.02%
Jun 28 2017 05:00,0.88522,0.88738,0.88511,0.88715,19.3,0.22%
Jun 28 2017 04:00,0.88549,0.8855,0.8849,0.88519,-3,-0.03%
Jun 28 2017 03:00,0.88551,0.88564,0.88523,0.8855,-0.1,0.00%
Jun 28 2017 02:00,0.88552,0.88581,0.88509,0.88549,-0.3,0.00%
Jun 28 2017 01:00,0.88499,0.88573,0.88484,0.88553,5.4,0.06%
Jun 28 2017 00:00,0.88474,0.88518,0.88467,0.88499,2.5,0.03%
Jun 27 2017 23:00,0.88485,0.88511,0.88461,0.88476,-0.9,-0.01%
Jun 27 2017 22:00,0.88455,0.88486,0.88441,0.88481,2.6,0.03%
Jun 27 2017 21:00,0.88461,0.88499,0.88427,0.88456,-0.5,-0.01%
Jun 27 2017 20:00,0.88475,0.88491,0.88418,0.88486,1.1,0.01%
Jun 27 2017 19:00,0.88602,0.88606,0.8824,0.88473,-12.9,-0.15%
Jun 27 2017 18:00,0.88567,0.88619,0.88549,0.886,3.3,0.04%
Jun 27 2017 17:00,0.88493,0.88608,0.88452,0.88565,7.2,0.08%
Jun 27 2017 16:00,0.88555,0.88623,0.8844,0.88493,-6.2,-0.07%
Jun 27 2017 15:00,0.88336,0.8858,0.88314,0.88559,22.3,0.25%
Jun 27 2017 14:00,0.88397,0.8841,0.88273,0.88335,-6.2,-0.07%
Jun 27 2017 13:00,0.88366,0.88479,0.88329,0.88396,3,0.03%
Jun 27 2017 12:00,0.88351,0.88411,0.88318,0.88367,1.6,0.02%
Jun 27 2017 11:00,0.88335,0.88385,0.8828,0.88349,1.4,0.02%
Jun 27 2017 10:00,0.88286,0.88356,0.8824,0.88337,5.1,0.06%
Jun 27 2017 09:00,0.88238,0.88345,0.88083,0.88285,4.7,0.05%
Jun 27 2017 08:00,0.87862,0.88278,0.87855,0.88243,38.1,0.43%
Jun 27 2017 07:00,0.87945,0.8799,0.87829,0.87862,-8.3,-0.09%
Jun 27 2017 06:00,0.87925,0.87965,0.87887,0.87946,2.1,0.02%
Jun 27 2017 05:00,0.87904,0.87939,0.87889,0.87922,1.8,0.02%
Jun 27 2017 04:00,0.87921,0.87931,0.87896,0.87903,-1.8,-0.02%
Jun 27 2017 03:00,0.87945,0.87984,0.87923,0.87923,-2.2,-0.03%
Jun 27 2017 02:00,0.87921,0.87969,0.87909,0.87946,2.5,0.03%
Jun 27 2017 01:00,0.87914,0.87945,0.87903,0.87921,0.7,0.01%
Jun 27 2017 00:00,0.87884,0.87926,0.8787,0.87912,2.8,0.03%
Jun 26 2017 23:00,0.87899,0.87902,0.8787,0.87886,-1.3,-0.01%
Jun 26 2017 22:00,0.87899,0.87914,0.87886,0.87895,-0.4,0.00%
Jun 26 2017 21:00,0.87867,0.87925,0.87853,0.87899,3.2,0.04%
Jun 26 2017 20:00,0.87899,0.87922,0.87883,0.87887,-1.2,-0.01%
Jun 26 2017 19:00,0.87897,0.87911,0.87875,0.87896,-0.1,0.00%
Jun 26 2017 18:00,0.87944,0.8799,0.87895,0.87898,-4.6,-0.05%
Jun 26 2017 17:00,0.87929,0.87991,0.87923,0.87945,1.6,0.02%
Jun 26 2017 16:00,0.87944,0.87984,0.87915,0.87931,-1.3,-0.01%
Jun 26 2017 15:00,0.87953,0.87995,0.87898,0.87941,-1.2,-0.01%
Jun 26 2017 14:00,0.87954,0.88072,0.87926,0.87953,-0.1,0.00%
Jun 26 2017 13:00,0.8801,0.88064,0.87926,0.87956,-5.4,-0.06%
Jun 26 2017 12:00,0.87844,0.88076,0.87817,0.88007,16.3,0.19%
Jun 26 2017 11:00,0.87743,0.87851,0.87733,0.87845,10.2,0.12%
Jun 26 2017 10:00,0.87915,0.87922,0.87735,0.87742,-17.3,-0.20%
Jun 26 2017 09:00,0.87801,0.88007,0.87789,0.87919,11.8,0.13%
Jun 26 2017 08:00,0.87832,0.87937,0.87734,0.87801,-3.1,-0.04%
Jun 26 2017 07:00,0.87816,0.87912,0.87785,0.87826,1,0.01%
Jun 26 2017 06:00,0.87814,0.87832,0.87727,0.87817,0.3,0.00%
Jun 26 2017 05:00,0.87823,0.87834,0.87804,0.87812,-1.1,-0.01%
Jun 26 2017 04:00,0.87823,0.8783,0.878,0.87825,0.2,0.00%
Jun 26 2017 03:00,0.87791,0.87826,0.8778,0.87819,2.8,0.03%
Jun 26 2017 02:00,0.87798,0.87826,0.87778,0.8779,-0.8,-0.01%
Jun 26 2017 01:00,0.87838,0.87839,0.87791,0.87797,-4.1,-0.05%
Jun 26 2017 00:00,0.87875,0.87901,0.8782,0.87841,-3.4,-0.04%
Jun 25 2017 23:00,0.87876,0.87887,0.87856,0.8787,-0.6,-0.01%
Jun 25 2017 22:00,0.87854,0.87918,0.87846,0.8788,2.6,0.03%
Jun 25 2017 21:00,0.87916,0.87916,0.87848,0.87853,-6.3,-0.07%
Jun 23 2017 20:00,0.87994,0.88033,0.87966,0.88007,1.3,0.01%
Jun 23 2017 19:00,0.88019,0.8803,0.87973,0.87995,-2.4,-0.03%
Jun 23 2017 18:00,0.87989,0.88033,0.87975,0.88013,2.4,0.03%
Jun 23 2017 17:00,0.88046,0.88052,0.87992,0.87993,-5.3,-0.06%
Jun 23 2017 16:00,0.87973,0.88048,0.87933,0.88044,7.1,0.08%
Jun 23 2017 15:00,0.87925,0.87999,0.87904,0.87971,4.6,0.05%
Jun 23 2017 14:00,0.87963,0.88033,0.87913,0.87923,-4,-0.05%
Jun 23 2017 13:00,0.87834,0.87999,0.87828,0.87967,13.3,0.15%
Jun 23 2017 12:00,0.87792,0.87863,0.87788,0.87836,4.4,0.05%
Jun 23 2017 11:00,0.87669,0.87797,0.87633,0.87793,12.4,0.14%
Jun 23 2017 10:00,0.87784,0.878,0.8766,0.87668,-11.6,-0.13%
Jun 23 2017 09:00,0.87747,0.87816,0.87712,0.87788,4.1,0.05%
Jun 23 2017 08:00,0.87804,0.87855,0.87733,0.87743,-6.1,-0.07%
Jun 23 2017 07:00,0.87793,0.87812,0.87662,0.87805,1.2,0.01%
Jun 23 2017 06:00,0.87869,0.87935,0.87765,0.8779,-7.9,-0.09%
Jun 23 2017 05:00,0.87881,0.87919,0.87865,0.87871,-1,-0.01%
Jun 23 2017 04:00,0.87874,0.87902,0.87855,0.87878,0.4,0.00%
Jun 23 2017 03:00,0.87879,0.87916,0.87858,0.87875,-0.4,0.00%
Jun 23 2017 02:00,0.87913,0.87913,0.8786,0.87881,-3.2,-0.04%
Jun 23 2017 01:00,0.87886,0.87919,0.87865,0.8791,2.4,0.03%
Jun 23 2017 00:00,0.8794,0.87947,0.87864,0.87887,-5.3,-0.06%
Jun 22 2017 23:00,0.87931,0.87952,0.87915,0.87943,1.2,0.01%
Jun 22 2017 22:00,0.87934,0.8796,0.87921,0.8793,-0.4,0.00%
Jun 22 2017 21:00,0.87947,0.8795,0.87883,0.87934,-1.3,-0.01%
Jun 22 2017 20:00,0.87885,0.87929,0.87874,0.87922,3.7,0.04%
Jun 22 2017 19:00,0.87988,0.87988,0.87854,0.87881,-10.7,-0.12%
Jun 22 2017 18:00,0.87952,0.87998,0.87922,0.87989,3.7,0.04%
Jun 22 2017 17:00,0.88066,0.88075,0.87928,0.87948,-11.8,-0.13%
Jun 22 2017 16:00,0.8806,0.88075,0.88007,0.88067,0.7,0.01%
Jun 22 2017 15:00,0.88122,0.88132,0.88046,0.88056,-6.6,-0.07%
Jun 22 2017 14:00,0.88177,0.88197,0.88043,0.88122,-5.5,-0.06%
Jun 22 2017 13:00,0.88179,0.88193,0.88114,0.88177,-0.2,0.00%
Jun 22 2017 12:00,0.88117,0.88205,0.88098,0.88176,5.9,0.07%
Jun 22 2017 11:00,0.88127,0.88187,0.88055,0.8812,-0.7,-0.01%
Jun 22 2017 10:00,0.88201,0.88214,0.88067,0.8813,-7.1,-0.08%
Jun 22 2017 09:00,0.88194,0.88281,0.88161,0.88196,0.2,0.00%
Jun 22 2017 08:00,0.88173,0.882,0.8811,0.88194,2.1,0.02%
Jun 22 2017 07:00,0.88106,0.88185,0.8804,0.88175,6.9,0.08%
Jun 22 2017 06:00,0.88161,0.88226,0.88075,0.88104,-5.7,-0.06%
Jun 22 2017 05:00,0.88144,0.8816,0.88103,0.88157,1.3,0.01%
Jun 22 2017 04:00,0.88136,0.8817,0.88129,0.88146,1,0.01%
Jun 22 2017 03:00,0.88166,0.88208,0.88119,0.88132,-3.4,-0.04%
Jun 22 2017 02:00,0.88147,0.88223,0.88144,0.8817,2.3,0.03%
Jun 22 2017 01:00,0.88077,0.88163,0.88076,0.88147,7,0.08%
Jun 22 2017 00:00,0.88095,0.88117,0.8806,0.88076,-1.9,-0.02%
Jun 21 2017 23:00,0.88104,0.8811,0.88046,0.88099,-0.5,-0.01%
Jun 21 2017 22:00,0.881,0.8812,0.8809,0.881,0,0.00%
Jun 21 2017 21:00,0.88128,0.8814,0.88082,0.88099,-2.9,-0.03%
Jun 21 2017 20:00,0.88151,0.88174,0.88125,0.88132,-1.9,-0.02%
