Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 20 2017 05:00,111.662,111.697,111.555,111.577,-8.5,-0.08%
Jun 20 2017 04:00,111.686,111.69,111.639,111.659,-2.7,-0.02%
Jun 20 2017 03:00,111.657,111.699,111.646,111.689,3.2,0.03%
Jun 20 2017 02:00,111.647,111.705,111.642,111.661,1.4,0.01%
Jun 20 2017 01:00,111.723,111.756,111.621,111.643,-8,-0.07%
Jun 20 2017 00:00,111.695,111.775,111.669,111.722,2.7,0.02%
Jun 19 2017 23:00,111.641,111.742,111.624,111.696,5.5,0.05%
Jun 19 2017 22:00,111.567,111.693,111.553,111.642,7.5,0.07%
Jun 19 2017 21:00,111.52,111.586,111.498,111.564,4.4,0.04%
Jun 19 2017 20:00,111.578,111.584,111.509,111.525,-5.3,-0.05%
Jun 19 2017 19:00,111.533,111.6,111.523,111.578,4.5,0.04%
Jun 19 2017 18:00,111.473,111.543,111.445,111.532,5.9,0.05%
Jun 19 2017 17:00,111.424,111.558,111.419,111.476,5.2,0.05%
Jun 19 2017 16:00,111.334,111.469,111.325,111.422,8.8,0.08%
Jun 19 2017 15:00,111.266,111.344,111.241,111.333,6.7,0.06%
Jun 19 2017 14:00,111.344,111.39,111.224,111.266,-7.8,-0.07%
Jun 19 2017 13:00,111.262,111.356,111.223,111.347,8.5,0.08%
Jun 19 2017 12:00,111.052,111.332,110.907,111.261,20.9,0.19%
Jun 19 2017 11:00,110.968,111.109,110.954,111.056,8.8,0.08%
Jun 19 2017 10:00,110.97,111.01,110.931,110.968,-0.2,0.00%
Jun 19 2017 09:00,111.027,111.05,110.921,110.968,-5.9,-0.05%
Jun 19 2017 08:00,111.107,111.133,111.006,111.029,-7.8,-0.07%
Jun 19 2017 07:00,111.01,111.208,111.006,111.106,9.6,0.09%
Jun 19 2017 06:00,111.021,111.109,110.996,111.01,-1.1,-0.01%
Jun 19 2017 05:00,110.974,111.021,110.908,111.019,4.5,0.04%
Jun 19 2017 04:00,111.039,111.051,110.972,110.978,-6.1,-0.05%
Jun 19 2017 03:00,110.989,111.066,110.984,111.042,5.3,0.05%
Jun 19 2017 02:00,110.969,111.041,110.947,110.988,1.9,0.02%
