Date,Open,High,Low,Close,Change (Pips),Change (%)
May 23 2017 08:00,96.722,96.812,96.692,96.762,4,0.04%
May 23 2017 07:00,96.907,96.907,96.657,96.727,-18,-0.19%
May 23 2017 06:00,96.738,96.898,96.738,96.898,16,0.17%
May 23 2017 05:00,96.752,96.782,96.722,96.752,0,0.00%
May 23 2017 04:00,96.779,96.799,96.719,96.739,-4,-0.04%
May 23 2017 03:00,96.751,96.791,96.741,96.791,4,0.04%
May 23 2017 02:00,96.728,96.748,96.708,96.738,1,0.01%
May 23 2017 01:00,96.797,96.807,96.727,96.737,-6,-0.06%
May 23 2017 00:00,96.789,96.809,96.739,96.809,2,0.02%
May 22 2017 20:00,96.832,96.832,96.792,96.832,0,0.00%
May 22 2017 19:00,96.84,96.87,96.82,96.82,-2,-0.02%
May 22 2017 18:00,96.768,96.848,96.768,96.828,6,0.06%
May 22 2017 17:00,96.827,96.827,96.757,96.777,-5,-0.05%
May 22 2017 16:00,96.827,96.857,96.797,96.817,-1,-0.01%
May 22 2017 15:00,96.73,96.87,96.69,96.82,9,0.09%
May 22 2017 14:00,96.681,96.771,96.651,96.741,6,0.06%
May 22 2017 13:00,96.767,96.827,96.677,96.687,-8,-0.08%
May 22 2017 12:00,96.842,96.852,96.732,96.782,-6,-0.06%
May 22 2017 11:00,96.897,96.917,96.787,96.847,-5,-0.05%
May 22 2017 10:00,97.039,97.039,96.849,96.909,-13,-0.13%
May 22 2017 09:00,97.259,97.269,97.009,97.049,-21,-0.22%
May 22 2017 08:00,97.21,97.29,97.16,97.25,4,0.04%
May 22 2017 07:00,97.141,97.251,97.071,97.201,6,0.06%
May 22 2017 06:00,97.111,97.161,97.051,97.131,2,0.02%
May 22 2017 05:00,97.151,97.161,97.101,97.101,-5,-0.05%
May 22 2017 04:00,97.107,97.147,97.097,97.137,3,0.03%
May 22 2017 03:00,97.129,97.129,97.079,97.119,-1,-0.01%
May 22 2017 02:00,97.118,97.168,97.108,97.118,0,0.00%
May 22 2017 01:00,97.159,97.199,97.109,97.109,-5,-0.05%
May 22 2017 00:00,97.02,97.17,97.01,97.17,15,0.15%
May 19 2017 20:00,96.962,96.982,96.962,96.972,1,0.01%
May 19 2017 19:00,96.979,97.009,96.919,96.969,-1,-0.01%
May 19 2017 18:00,96.938,96.998,96.928,96.988,5,0.05%
May 19 2017 17:00,97.108,97.108,96.928,96.928,-18,-0.19%
May 19 2017 16:00,97.127,97.137,97.077,97.097,-3,-0.03%
May 19 2017 15:00,97.098,97.138,97.058,97.118,2,0.02%
May 19 2017 14:00,97.141,97.191,97.071,97.091,-5,-0.05%
May 19 2017 13:00,97.191,97.211,97.081,97.131,-6,-0.06%
May 19 2017 12:00,97.199,97.219,97.129,97.199,0,0.00%
May 19 2017 11:00,97.298,97.328,97.158,97.188,-11,-0.11%
May 19 2017 10:00,97.348,97.348,97.268,97.308,-4,-0.04%
May 19 2017 09:00,97.399,97.409,97.299,97.339,-6,-0.06%
May 19 2017 08:00,97.46,97.48,97.33,97.39,-7,-0.07%
May 19 2017 07:00,97.581,97.581,97.441,97.471,-11,-0.11%
May 19 2017 06:00,97.642,97.662,97.542,97.572,-7,-0.07%
May 19 2017 05:00,97.632,97.672,97.632,97.632,0,0.00%
May 19 2017 04:00,97.657,97.667,97.617,97.637,-2,-0.02%
May 19 2017 03:00,97.682,97.682,97.632,97.652,-3,-0.03%
May 19 2017 02:00,97.669,97.699,97.649,97.669,0,0.00%
May 19 2017 01:00,97.647,97.667,97.607,97.657,1,0.01%
May 19 2017 00:00,97.661,97.691,97.641,97.661,0,0.00%
May 18 2017 20:00,97.649,97.719,97.639,97.709,6,0.06%
May 18 2017 19:00,97.738,97.798,97.638,97.638,-10,-0.10%
May 18 2017 18:00,97.83,97.92,97.71,97.73,-10,-0.10%
May 18 2017 17:00,97.478,97.898,97.438,97.818,34,0.35%
May 18 2017 16:00,97.408,97.478,97.358,97.468,6,0.06%
May 18 2017 15:00,97.469,97.499,97.389,97.419,-5,-0.05%
May 18 2017 14:00,97.529,97.589,97.449,97.459,-7,-0.07%
May 18 2017 13:00,97.537,97.577,97.447,97.517,-2,-0.02%
May 18 2017 12:00,97.479,97.569,97.359,97.529,5,0.05%
May 18 2017 11:00,97.348,97.528,97.328,97.488,14,0.14%
May 18 2017 10:00,97.452,97.472,97.342,97.342,-11,-0.11%
May 18 2017 09:00,97.47,97.52,97.36,97.44,-3,-0.03%
May 18 2017 08:00,97.511,97.531,97.371,97.481,-3,-0.03%
May 18 2017 07:00,97.552,97.562,97.432,97.502,-5,-0.05%
May 18 2017 06:00,97.478,97.618,97.448,97.558,8,0.08%
May 18 2017 05:00,97.417,97.497,97.417,97.487,7,0.07%
May 18 2017 04:00,97.322,97.472,97.312,97.432,11,0.11%
May 18 2017 03:00,97.352,97.362,97.312,97.312,-4,-0.04%
May 18 2017 02:00,97.359,97.399,97.339,97.359,0,0.00%
May 18 2017 01:00,97.297,97.377,97.227,97.367,7,0.07%
May 18 2017 00:00,97.359,97.399,97.289,97.289,-7,-0.07%
May 17 2017 20:00,97.369,97.379,97.279,97.289,-8,-0.08%
