Date,Open,High,Low,Close,Change (Pips),Change (%)
Jun 22 2017 08:00,1.26589,1.26705,1.26562,1.26621,3.2,0.03%
Jun 22 2017 07:00,1.26804,1.26839,1.26576,1.2659,-21.4,-0.17%
Jun 22 2017 06:00,1.26762,1.26867,1.26616,1.26803,4.1,0.03%
Jun 22 2017 05:00,1.26725,1.26783,1.26711,1.2676,3.5,0.03%
Jun 22 2017 04:00,1.2671,1.26742,1.26685,1.26726,1.6,0.01%
Jun 22 2017 03:00,1.26655,1.26739,1.26607,1.26707,5.2,0.04%
Jun 22 2017 02:00,1.26661,1.26668,1.26578,1.26658,-0.3,0.00%
Jun 22 2017 01:00,1.26737,1.26744,1.2662,1.26663,-7.4,-0.06%
Jun 22 2017 00:00,1.26747,1.26775,1.26713,1.26736,-1.1,-0.01%
Jun 21 2017 23:00,1.26737,1.26833,1.26736,1.26747,1,0.01%
Jun 21 2017 22:00,1.26743,1.26754,1.26709,1.26737,-0.6,0.00%
Jun 21 2017 21:00,1.26696,1.26746,1.26678,1.26743,4.7,0.04%
Jun 21 2017 20:00,1.26656,1.26715,1.2659,1.26714,5.8,0.05%
Jun 21 2017 19:00,1.26658,1.26722,1.26614,1.2666,0.2,0.00%
Jun 21 2017 18:00,1.26556,1.26698,1.26547,1.26659,10.3,0.08%
Jun 21 2017 17:00,1.2658,1.2668,1.26402,1.26552,-2.8,-0.02%
Jun 21 2017 16:00,1.26657,1.26675,1.26502,1.26585,-7.2,-0.06%
Jun 21 2017 15:00,1.26646,1.26692,1.26577,1.26657,1.1,0.01%
Jun 21 2017 14:00,1.26761,1.2678,1.26509,1.26646,-11.5,-0.09%
Jun 21 2017 13:00,1.27005,1.27029,1.26696,1.2676,-24.5,-0.19%
Jun 21 2017 12:00,1.2693,1.271,1.2691,1.27006,7.6,0.06%
Jun 21 2017 11:00,1.26469,1.2709,1.26466,1.26931,46.2,0.36%
Jun 21 2017 10:00,1.26199,1.2654,1.26175,1.26466,26.7,0.21%
Jun 21 2017 09:00,1.26078,1.26251,1.26026,1.26203,12.5,0.10%
Jun 21 2017 08:00,1.25943,1.2608,1.25889,1.26077,13.4,0.11%
Jun 21 2017 07:00,1.26091,1.26125,1.25897,1.25942,-14.9,-0.12%
Jun 21 2017 06:00,1.26244,1.26295,1.26069,1.26093,-15.1,-0.12%
Jun 21 2017 05:00,1.26307,1.26345,1.26226,1.26243,-6.4,-0.05%
Jun 21 2017 04:00,1.26325,1.26351,1.26299,1.26308,-1.7,-0.01%
Jun 21 2017 03:00,1.26273,1.26335,1.26272,1.26322,4.9,0.04%
Jun 21 2017 02:00,1.26289,1.26329,1.26267,1.26279,-1,-0.01%
Jun 21 2017 01:00,1.26215,1.2629,1.26215,1.26289,7.4,0.06%
Jun 21 2017 00:00,1.2632,1.2632,1.26207,1.26213,-10.7,-0.08%
Jun 20 2017 23:00,1.26263,1.26344,1.26255,1.26319,5.6,0.04%
Jun 20 2017 22:00,1.26251,1.26285,1.26211,1.26266,1.5,0.01%
Jun 20 2017 21:00,1.26282,1.26332,1.26217,1.26246,-3.6,-0.03%
Jun 20 2017 20:00,1.26301,1.26367,1.26238,1.2626,-4.1,-0.03%
Jun 20 2017 19:00,1.26283,1.26344,1.2626,1.263,1.7,0.01%
Jun 20 2017 18:00,1.26204,1.26306,1.2619,1.26282,7.8,0.06%
Jun 20 2017 17:00,1.26242,1.26274,1.26139,1.26205,-3.7,-0.03%
Jun 20 2017 16:00,1.26253,1.26279,1.26155,1.26244,-0.9,-0.01%
Jun 20 2017 15:00,1.26172,1.2628,1.26028,1.26253,8.1,0.06%
Jun 20 2017 14:00,1.26177,1.26386,1.26136,1.26172,-0.5,0.00%
Jun 20 2017 13:00,1.26511,1.26558,1.26107,1.26174,-33.7,-0.27%
Jun 20 2017 12:00,1.26711,1.26766,1.26494,1.26508,-20.3,-0.16%
Jun 20 2017 11:00,1.26693,1.26717,1.26619,1.26717,2.4,0.02%
Jun 20 2017 10:00,1.2699,1.27006,1.26609,1.26691,-29.9,-0.24%
Jun 20 2017 09:00,1.26921,1.27018,1.26859,1.26993,7.2,0.06%
Jun 20 2017 08:00,1.26781,1.2697,1.2672,1.26918,13.7,0.11%
Jun 20 2017 07:00,1.27413,1.2758,1.2668,1.26778,-63.5,-0.50%
Jun 20 2017 06:00,1.27372,1.27515,1.27369,1.27415,4.3,0.03%
Jun 20 2017 05:00,1.27373,1.2748,1.27365,1.27371,-0.2,0.00%
Jun 20 2017 04:00,1.27363,1.27412,1.27329,1.27373,1,0.01%
Jun 20 2017 03:00,1.27352,1.27389,1.27288,1.27364,1.2,0.01%
Jun 20 2017 02:00,1.27346,1.27376,1.27326,1.27349,0.3,0.00%
Jun 20 2017 01:00,1.27283,1.27354,1.27276,1.27348,6.5,0.05%
Jun 20 2017 00:00,1.27307,1.27326,1.27238,1.27285,-2.2,-0.02%
Jun 19 2017 23:00,1.27381,1.27381,1.27268,1.27304,-7.7,-0.06%
Jun 19 2017 22:00,1.27368,1.27391,1.27355,1.27384,1.6,0.01%
Jun 19 2017 21:00,1.27342,1.27382,1.27325,1.27371,2.9,0.02%
Jun 19 2017 20:00,1.27321,1.2738,1.2732,1.27367,4.6,0.04%
Jun 19 2017 19:00,1.27296,1.27341,1.27269,1.2732,2.4,0.02%
Jun 19 2017 18:00,1.27297,1.27379,1.27279,1.27296,-0.1,0.00%
Jun 19 2017 17:00,1.27442,1.27443,1.27301,1.27302,-14,-0.11%
Jun 19 2017 16:00,1.27414,1.27483,1.27343,1.27443,2.9,0.02%
Jun 19 2017 15:00,1.27569,1.27603,1.27227,1.2741,-15.9,-0.12%
Jun 19 2017 14:00,1.27584,1.27709,1.27477,1.27571,-1.3,-0.01%
Jun 19 2017 13:00,1.27695,1.27724,1.27541,1.27585,-11,-0.09%
Jun 19 2017 12:00,1.27881,1.27975,1.27634,1.27694,-18.7,-0.15%
Jun 19 2017 11:00,1.27998,1.28042,1.2788,1.27882,-11.6,-0.09%
Jun 19 2017 10:00,1.28048,1.28053,1.27866,1.27997,-5.1,-0.04%
Jun 19 2017 09:00,1.28045,1.28146,1.28014,1.2805,0.5,0.00%
Jun 19 2017 08:00,1.2791,1.28078,1.27889,1.2804,13,0.10%
Jun 19 2017 07:00,1.27791,1.28043,1.27745,1.27916,12.5,0.10%
Jun 19 2017 06:00,1.27691,1.27839,1.27661,1.27786,9.5,0.07%
Jun 19 2017 05:00,1.27721,1.27774,1.27684,1.27692,-2.9,-0.02%
Jun 19 2017 04:00,1.27762,1.27808,1.27714,1.27718,-4.4,-0.03%
Jun 19 2017 03:00,1.27687,1.27767,1.27687,1.27765,7.8,0.06%
Jun 19 2017 02:00,1.27689,1.27702,1.27637,1.27687,-0.2,0.00%
Jun 19 2017 01:00,1.27698,1.27764,1.27664,1.27688,-1,-0.01%
Jun 19 2017 00:00,1.27741,1.27817,1.27677,1.27698,-4.3,-0.03%
Jun 18 2017 23:00,1.27741,1.27791,1.27674,1.2774,-0.1,0.00%
Jun 18 2017 22:00,1.27622,1.27741,1.276,1.27741,11.9,0.09%
Jun 18 2017 21:00,1.27592,1.27787,1.27574,1.27629,3.7,0.03%
Jun 16 2017 20:00,1.2783,1.27841,1.27749,1.27763,-6.7,-0.05%
Jun 16 2017 19:00,1.27788,1.27895,1.27788,1.27829,4.1,0.03%
Jun 16 2017 18:00,1.27881,1.27882,1.2779,1.2779,-9.1,-0.07%
Jun 16 2017 17:00,1.27846,1.27995,1.27814,1.27883,3.7,0.03%
Jun 16 2017 16:00,1.27767,1.27859,1.27749,1.27841,7.4,0.06%
Jun 16 2017 15:00,1.28,1.28037,1.27741,1.27767,-23.3,-0.18%
Jun 16 2017 14:00,1.27741,1.28053,1.27697,1.28001,26,0.20%
Jun 16 2017 13:00,1.27771,1.27807,1.27612,1.27741,-3,-0.02%
